model,run,image_id,category,n_points,CC,SIM,KL
gpt-5.4-mini,2,25acbb,web,44,0.39882969887158076,0.39962112261705907,1.4266587307050065
gpt-5.4-mini,3,25acbb,web,40,0.3202711210618754,0.3764798597781194,1.7800721805550719
gpt-5.4-mini,1,25c458,mobile,41,0.37430906197300706,0.43672511774531586,0.9909797234001771
gpt-5.4-mini,2,25c458,mobile,40,0.24809203795497434,0.372836914835892,1.1528215283642071
gpt-5.4-mini,3,25c458,mobile,40,0.14785833726444236,0.3515422640859155,1.2960929415779694
gpt-5.4-mini,1,25d2e6,poster,40,0.0025486904680673728,0.3261966471953921,1.5628953047351601
gpt-5.4-mini,2,25d2e6,poster,40,-0.03300727825986496,0.31873682645661605,1.5746359912429162
gpt-5.4-mini,3,25d2e6,poster,45,0.0029588015569279808,0.306883046723684,1.5072745441439717
gpt-5.4-mini,1,25d5bc,poster,41,0.10734609388179572,0.410397693523878,1.3807820062432332
gpt-5.4-mini,2,25d5bc,poster,40,0.19928462653051227,0.4378986125551061,1.1871492449760608
gpt-5.4-mini,2,25bf7b,mobile,41,0.21327518727261557,0.341346465641469,1.77792809074734
gpt-5.4-mini,1,25bf7b,mobile,39,0.20222936035060773,0.34265312843353457,2.166904626190529
gpt-5.4-mini,3,25d5bc,poster,40,-0.022070121679709467,0.40156678148305625,1.4554945089506504
gpt-5.4-mini,3,25bf7b,mobile,37,0.135025069046802,0.31744374737426845,2.7774718262835645
gpt-5.4-mini,1,25e2f5,desktop,39,0.5695046962724546,0.4919784857217896,1.4821875565065734
gpt-5.4-mini,2,25e2f5,desktop,42,0.42322846185026897,0.45156990908407557,1.7100276108964156
gpt-5.4-mini,2,2675a8,desktop,40,0.365913705394628,0.2328433093809908,2.645159253276541
gpt-5.4-mini,1,2675a8,desktop,44,0.28802700563773703,0.23057196158254703,2.052812049254774
gpt-5.4-mini,3,25e2f5,desktop,40,0.6869952727388244,0.5556056201452718,1.4419546861329016
gpt-5.4-mini,3,2675a8,desktop,44,0.4183023300928265,0.27553334500369087,1.5007331418904561
gpt-5.4-mini,1,26781f,web,39,0.02202577796599222,0.2522060961982595,1.87342952676704
gpt-5.4-mini,2,26781f,web,45,0.1444383491562245,0.25048468015452996,1.6442561118904546
gpt-5.4-mini,3,26781f,web,40,0.21894710594408662,0.31194093116930255,1.4852612449445735
gpt-5.4-mini,1,268f27,web,39,-0.07432044849173382,0.2830197709283736,3.3170767580806624
gpt-5.4-mini,2,268f27,web,41,-0.01586368426224033,0.3057388349510562,2.028773874617659
gpt-5.4-mini,3,268f27,web,37,0.057508461820990134,0.3388627684828786,1.6819239965018755
gpt-5.4-mini,1,26fb2d,desktop,30,0.7591159266189511,0.5738021012982538,1.2060478846052596
gpt-5.4-mini,2,26fb2d,desktop,40,0.6314491018062327,0.390379315331868,1.6299357114512105
gpt-5.4-mini,3,26fb2d,desktop,35,0.7192755070200803,0.47762320976391354,1.3969674330327795
gpt-5.4-mini,1,26c4ef,mobile,41,0.40722281903305935,0.3922372197009116,2.0207373417343586
gpt-5.4-mini,2,26c4ef,mobile,40,0.39723476818878317,0.40006181578022815,1.9711181316249506
gpt-5.4-mini,2,271112,web,42,0.4339486242093833,0.44106730138849815,1.1710470152815395
gpt-5.4-mini,1,271112,web,45,0.6062777323191473,0.48728923507559707,0.967453954965492
gpt-5.4-mini,3,271112,web,43,0.37091312430054624,0.39795825755910813,1.261182301091069
gpt-5.4-mini,3,26c4ef,mobile,37,0.31031819676510575,0.3337434198458459,2.640151644824173
gpt-5.4-mini,1,2711d3,poster,46,0.11378553574604225,0.2529128077931774,1.8924534624528344
gpt-5.4-mini,2,2711d3,poster,40,0.012078454498457698,0.22935336564500744,2.652349232447494
gpt-5.4-mini,3,2711d3,poster,40,0.12313739619713773,0.2528640922742095,1.8153268602589683
gpt-5.4-mini,2,27b0cb,web,46,0.4731958514446951,0.3532760983457247,1.2870371918631298
gpt-5.4-mini,2,257df7,poster,39,-0.009002467186195892,0.09362836531424482,7.123890023002755
gpt-5.4-mini,1,27b0cb,web,40,0.4309134676434364,0.3467287710030254,1.2533526709411604
gpt-5.4-mini,3,27b0cb,web,40,0.4544677835086177,0.35440707113241154,1.2854097794471733
gpt-5.4-mini,3,274fcc,poster,38,-0.07009842193914456,0.2466658746692128,4.276013679635869
gpt-5.4-mini,2,274fcc,poster,39,-0.10282988100540853,0.2255228497195759,4.0646494782256175
gpt-5.4-mini,1,274fcc,poster,37,-0.11072175299804898,0.2156734994349877,4.66008707375499
gpt-5.4-mini,1,257df7,poster,40,0.013057125290595741,0.11468009024039338,6.689939425498553
gpt-5.4-mini,1,27d67e,web,46,0.018088241986548792,0.23670535616355579,2.523387184225445
gpt-5.4-mini,1,27e29a,desktop,40,0.21084572618693143,0.2975165970042245,2.0166518698949827
gpt-5.4-mini,2,27d67e,web,41,0.2918226933152024,0.2727177321323543,1.6718156456784787
gpt-5.4-mini,3,27d67e,web,40,0.18821287729329222,0.2970429546280355,1.796930277644858
gpt-5.4-mini,3,257df7,poster,41,0.033209524526851275,0.1189910599954801,6.1911895720722505
gpt-5.4-mini,2,27e29a,desktop,40,0.2949847374837443,0.2807964219531771,1.6091091830458841
gpt-5.4-mini,1,28422f,mobile,39,0.31759574734274154,0.41679277447028723,1.0999623557025024
gpt-5.4-mini,2,28422f,mobile,39,0.27601232043222923,0.4308812509463263,1.140851321095323
gpt-5.4-mini,3,27e29a,desktop,43,0.14879968870516505,0.25820928535731313,1.8142378925249656
gpt-5.4-mini,2,27f3f7,desktop,36,0.30735582266009603,0.46158240148262103,1.3425279383045947
gpt-5.4-mini,1,27f3f7,desktop,42,0.28301514610457545,0.4586553704306663,1.212773851487059
gpt-5.4-mini,3,27f3f7,desktop,44,0.09107251005239514,0.38086359084558463,1.6030644307178123
gpt-5.4-mini,1,27c37d,poster,38,0.25525762734650914,0.36741137469108265,2.8653922210983716
gpt-5.4-mini,3,28422f,mobile,37,0.08835809192846493,0.37047583308681403,1.4161135409811325
gpt-5.4-mini,2,27c37d,poster,40,0.2158999363662622,0.3283392484001342,3.526958113528026
gpt-5.4-mini,1,285c1c,desktop,40,0.4473647491277485,0.36508723340297755,1.268921864108308
gpt-5.4-mini,2,285c1c,desktop,35,0.14304536545707444,0.32073713045099256,2.06430247433606
gpt-5.4-mini,3,27c37d,poster,40,0.22205835282401232,0.32840977083855405,3.3448301852484708
gpt-5.4-mini,1,286b3f,desktop,36,0.3701589099360141,0.4031527790830877,1.2168884525062422
gpt-5.4-mini,3,285c1c,desktop,43,0.3108780623400858,0.3228422290632271,1.4876234405006983
gpt-5.4-mini,1,286cb0,desktop,36,0.15445627140170942,0.3901258016939372,1.4070286634991298
gpt-5.4-mini,2,286cb0,desktop,40,0.4067820650840085,0.4508918226697375,1.4059105610322713
gpt-5.4-mini,2,286b3f,desktop,38,0.28190066092256827,0.3529694688368026,1.489721225485308
gpt-5.4-mini,3,286b3f,desktop,40,0.22662036723287238,0.33027089988101366,1.7786530044767783
gpt-5.4-mini,3,286cb0,desktop,41,0.20754477904898067,0.41127521328712424,1.145348837999083
gpt-5.4-mini,1,287cec,poster,40,0.2969558578512251,0.3500967839329413,1.326698211204302
gpt-5.4-mini,2,28867f,web,39,0.29100144985004217,0.31143676769107786,1.5388128269699008
gpt-5.4-mini,1,28867f,web,42,0.35081530360389024,0.3972510892023884,1.2450024808845515
gpt-5.4-mini,2,287cec,poster,44,0.16518532241975603,0.30924898631444897,1.4595009808961517
gpt-5.4-mini,3,287cec,poster,36,0.0396761853880115,0.2824533520812299,1.8516180912605202
gpt-5.4-mini,3,28867f,web,44,0.19366026086138205,0.3241496109744579,1.514426545639974
gpt-5.4-mini,1,28d46f,poster,40,0.13641013799626223,0.457707310821982,0.9288027592245593
gpt-5.4-mini,2,28d46f,poster,44,0.06985577049016939,0.45571638457207697,0.9686477152180998
gpt-5.4-mini,3,28d46f,poster,44,0.24877948324731997,0.4613093538988363,0.8918234201415538
gpt-5.4-mini,1,28cf69,web,40,0.36360351070169084,0.40681377563624144,1.1119857215941051
gpt-5.4-mini,2,28cf69,web,35,-0.0013144328511867386,0.3079411508178798,2.491993303961842
gpt-5.4-mini,3,28cf69,web,40,0.00508392046513042,0.34042596769286754,1.825064933351716
gpt-5.4-mini,2,28a531,web,40,0.13751905255956362,0.29499284520603963,2.1195102874311624
gpt-5.4-mini,1,28a531,web,40,0.31230418231650886,0.3607191136004334,1.4192221421155478
gpt-5.4-mini,3,28a531,web,41,0.1903153148295614,0.3333095403761002,1.9926080925742584
gpt-5.4-mini,1,290bcd,desktop,39,0.31994732802584847,0.36342920629576597,1.270151742401241
gpt-5.4-mini,3,290bcd,desktop,43,0.33122550597274164,0.382237896721452,1.3107486066215073
gpt-5.4-mini,2,290bcd,desktop,40,0.33486094895489366,0.4082368289425262,2.1077207285878914
gpt-5.4-mini,1,2917cc,web,40,0.07430911606519966,0.2404455273202598,2.967703923607771
gpt-5.4-mini,2,2917cc,web,42,0.04985185931333162,0.24365069226262898,3.7570913199922527
gpt-5.4-mini,3,2917cc,web,43,0.1314471252854174,0.27239929676723584,3.226053733916522
gpt-5.4-mini,3,297a9c,poster,36,-0.001262250798192416,0.2583485376146809,2.7389688987398646
gpt-5.4-mini,2,297a9c,poster,38,0.11347807025322873,0.2902633463975903,2.1530372408449794
gpt-5.4-mini,1,297a9c,poster,40,0.0965067463005305,0.29091896252696403,2.8492628620752822
gpt-5.4-mini,2,29227b,web,39,0.24807758652807704,0.37500555504379673,1.7762737906924557
gpt-5.4-mini,1,29227b,web,46,0.15859472763160526,0.28795811583856945,2.6112690437316863
gpt-5.4-mini,3,29227b,web,40,0.22132184550202993,0.3437929368069925,1.941707422245592
gpt-5.4-mini,1,29b4ce,poster,42,-0.025738846940342966,0.2984987003189371,3.294152331705891
gpt-5.4-mini,2,29b4ce,poster,39,0.0644130959049078,0.3276012418365814,2.5090851584782956
gpt-5.4-mini,3,29b4ce,poster,40,0.08568801490989592,0.316000909891357,3.1170690971981228
gpt-5.4-mini,2,299635,poster,38,0.0759225878985816,0.2722315403204958,3.4424119360164718
gpt-5.4-mini,2,29d7dd,poster,42,-0.20281903097521273,0.22899326764037042,3.5762199084504007
gpt-5.4-mini,1,29d7dd,poster,40,-0.2195110092711911,0.20983761006633161,4.074964548009203
gpt-5.4-mini,3,29d7dd,poster,39,-0.05697636207085203,0.28358251053137973,2.1586975022757393
gpt-5.4-mini,2,298ce9,poster,40,0.1326398492192582,0.2803673409546094,3.224041495408932
gpt-5.4-mini,2,2a1907,web,46,0.3904811200780852,0.44423816537490657,1.0754452759812914
gpt-5.4-mini,1,2a1907,web,40,0.33451637725312744,0.41951560908895613,1.5023226885926813
gpt-5.4-mini,1,298ce9,poster,43,0.12202484842517217,0.2600847717878911,3.954312970080599
gpt-5.4-mini,3,2a1907,web,40,0.337714618278518,0.4302681322986083,1.0792999107971302
gpt-5.4-mini,3,298ce9,poster,44,0.14432186252130208,0.28587628852993696,3.7818524004000484
gpt-5.4-mini,1,299635,poster,40,0.08013208480869771,0.2974787183612825,3.950128412652917
gpt-5.4-mini,3,299635,poster,43,0.11224793949543432,0.3061074104983806,3.7083579943899627
gpt-5.4-mini,1,2a4b2d,desktop,43,0.2967106010195884,0.38784447485515355,2.400218230551935
gpt-5.4-mini,1,2a4ccc,desktop,43,0.42062538266652,0.3749172952607489,1.3926718760589618
gpt-5.4-mini,2,2a4ccc,desktop,45,0.4981390143565807,0.4130616172532989,1.0691228084719122
gpt-5.4-mini,2,2a4b2d,desktop,40,0.18875353622431473,0.34281697674761585,2.0367154930867857
gpt-5.4-mini,3,2a4b2d,desktop,40,0.32073335964010585,0.4064499219315528,1.823336802297218
gpt-5.4-mini,3,2a4ccc,desktop,40,0.2547251770016561,0.3571202171545028,1.5943200422311992
gpt-5.4-mini,1,2a3bf3,mobile,39,0.017003281333339844,0.25861970403761797,3.6858574786758562
gpt-5.4-mini,1,2a5307,web,46,0.23932081114245102,0.34787935971868567,1.28739134712935
gpt-5.4-mini,2,2a5307,web,45,0.40095768536193443,0.4146952444318591,1.034250669952991
gpt-5.4-mini,2,2a8ea5,desktop,40,0.23745694714092877,0.48684600447564846,0.867548896522627
gpt-5.4-mini,3,2a5307,web,42,0.35726750901479276,0.4024307692969067,1.075918459785554
gpt-5.4-mini,1,2a8ea5,desktop,44,0.09088195171857834,0.42461597926830236,1.1555632799796933
gpt-5.4-mini,3,2a8ea5,desktop,43,0.29687083899796896,0.533621937484337,0.7257125307537684
gpt-5.4-mini,3,2a3bf3,mobile,38,-0.06378764239109501,0.23184171092689618,4.339010489042113
gpt-5.4-mini,1,2a8f6b,desktop,42,0.41051763608347286,0.32593075844102015,1.4378061408739586
gpt-5.4-mini,2,2a3bf3,mobile,39,0.050135467582273274,0.3096070163950425,3.260918495941264
gpt-5.4-mini,2,2a8f6b,desktop,40,0.1248489300806774,0.26952807838628823,2.020703481312567
gpt-5.4-mini,3,2a8f6b,desktop,44,0.38964471424310043,0.32207893900127044,1.3668328002829733
gpt-5.4-mini,2,2a97ca,web,43,0.3076644741602644,0.3703180437794793,1.4969052634832927
gpt-5.4-mini,3,2a97ca,web,40,0.20693441001788881,0.32135411581987894,2.0709196096725724
gpt-5.4-mini,1,2a97ca,web,45,0.07904399702659959,0.31298471137541506,1.8930205464528012
gpt-5.4-mini,3,2ad31e,poster,40,0.1121673861344615,0.34559699095021923,1.518905062855437
gpt-5.4-mini,1,2ad31e,poster,41,0.16355432448883195,0.38066309516355606,1.4912656446011803
gpt-5.4-mini,2,2ad31e,poster,39,0.061406697530753576,0.3248056337309286,2.1193893141422984
gpt-5.4-mini,2,2ab326,mobile,40,0.11065922396320815,0.3793008619963174,2.4025022833902328
gpt-5.4-mini,1,2ab326,mobile,36,0.08154655947564013,0.35054333926075065,2.616885759640239
gpt-5.4-mini,3,2ab326,mobile,35,0.2099256003923246,0.38322479955967115,2.69941987564384
gpt-5.4-mini,2,2ab8bb,mobile,39,0.10841882594261815,0.29716206932529293,3.762268528372176
gpt-5.4-mini,1,2ab8bb,mobile,41,0.1325198106071549,0.3050213032838518,3.041893404856327
gpt-5.4-mini,1,2ad4e3,poster,40,-0.0068818552761714755,0.23860118534747196,2.0629026926385134
gpt-5.4-mini,3,2ab8bb,mobile,41,0.20631822176923936,0.3380937737907266,2.8640635844043647
gpt-5.4-mini,2,2ad4e3,poster,46,-0.03261133218324243,0.22131444574830592,2.0709179174648233
gpt-5.4-mini,3,2ad4e3,poster,40,-0.12403601922015603,0.21541894198479666,2.431638282694875
gpt-5.4-mini,1,2adbfe,web,41,0.3552134652031124,0.38053946614456724,1.4380079010191458
gpt-5.4-mini,3,2adbfe,web,45,0.3276443367242283,0.328208501931623,1.791554538605554
gpt-5.4-mini,2,2adbfe,web,41,0.4257949076608715,0.34849835468187407,1.6821889454234884
gpt-5.4-mini,1,2ad467,mobile,35,0.22905290337475032,0.3365436324454243,2.327852958732108
gpt-5.4-mini,3,2ad467,mobile,40,0.21237693623727216,0.33079861195720817,1.9846359731050374
gpt-5.4-mini,2,2ad467,mobile,39,0.21549311710354122,0.3472164383995782,2.4683458037014527
gpt-5.4-mini,1,2b30aa,mobile,40,0.35214730546239026,0.3762322716857591,1.313096190341672
gpt-5.4-mini,2,2b30aa,mobile,40,0.6126288763047196,0.4820811558371303,0.8836095185466128
gpt-5.4-mini,3,2b30aa,mobile,38,0.29113627761317884,0.36587574030837033,1.3223859355336633
gpt-5.4-mini,1,2aff6a,web,39,0.1502544422304128,0.3032941639158383,2.2163726822350966
gpt-5.4-mini,1,2b48a6,web,40,0.06514547964374964,0.20121960638681421,2.255675623445808
gpt-5.4-mini,2,2aff6a,web,46,0.21248675557559804,0.35707070266051844,1.743599032834817
gpt-5.4-mini,2,2b48a6,web,42,0.23380782911028983,0.2862770167123104,1.5168155438693884
gpt-5.4-mini,3,2aff6a,web,42,0.09268600240823355,0.27518787522428934,2.591098130902843
gpt-5.4-mini,3,2b48a6,web,38,0.09341456080243134,0.21519074807737218,1.8223045054498521
gpt-5.4-mini,1,2b0b4e,mobile,39,0.3829475087267787,0.45191364613850793,1.9744439938429268
gpt-5.4-mini,1,2b56f2,web,40,0.27216372252381243,0.283880596551472,1.7965847054390247
gpt-5.4-mini,2,2b56f2,web,40,0.020091556793432348,0.19355253259005528,2.3785090897757826
gpt-5.4-mini,2,2b0b4e,mobile,42,0.4126935301704843,0.47053724076800696,1.8479859434894812
gpt-5.4-mini,3,2b0b4e,mobile,41,0.1947292032694894,0.3497269196471587,3.056961495922948
gpt-5.4-mini,3,2b56f2,web,45,0.12618852129897556,0.21979365175104443,2.4375572638168834
gpt-5.4-mini,1,2b837f,web,41,0.24511572396759337,0.30333862445096604,1.671533940760929
gpt-5.4-mini,3,2b837f,web,40,0.2986067117662647,0.2960450949924347,1.6983650268013017
gpt-5.4-mini,2,2b837f,web,40,0.27013311308941806,0.3115273137733441,1.6145319681805435
gpt-5.4-mini,2,2b7751,mobile,39,0.22168637520039586,0.32132338323335236,1.760827436325919
gpt-5.4-mini,1,2b7751,mobile,40,0.11195424849088499,0.24508080463963733,3.6989770471979453
gpt-5.4-mini,1,2bb7d4,desktop,41,0.40160947017666937,0.4061186776939328,1.201955174854199
gpt-5.4-mini,3,2b7751,mobile,40,0.22297751170708843,0.3053018044231681,2.2777619166498804
gpt-5.4-mini,1,2b80bb,mobile,40,0.2538645016756944,0.37961939407404344,2.2006657284751596
gpt-5.4-mini,2,2bb7d4,desktop,39,0.3558347005481423,0.37270133812640327,1.2664172017714725
gpt-5.4-mini,3,2bb7d4,desktop,39,0.35379397826281556,0.3991312084885716,1.267197979139806
gpt-5.4-mini,3,2b80bb,mobile,37,0.4200376495227737,0.45196243778807205,1.5041830740333046
gpt-5.4-mini,2,2b80bb,mobile,40,0.2529358889138531,0.3572650553108252,2.1452807419364
gpt-5.4-mini,1,2c6579,desktop,41,0.3590877693766096,0.3454391982542491,1.9866322742972993
gpt-5.4-mini,2,2c6579,desktop,40,0.33571678708146396,0.3427605275183313,1.9462329822674096
gpt-5.4-mini,1,2c663c,desktop,44,0.3307470395521056,0.3710045759836446,1.3363919148296926
gpt-5.4-mini,3,2c6579,desktop,43,0.01810249884024654,0.19779715494131167,3.383055074838304
gpt-5.4-mini,3,2c663c,desktop,41,0.12107799728376148,0.3168456193576484,1.8492542731373895
gpt-5.4-mini,2,2c663c,desktop,42,0.25169844474506375,0.35218365376059535,1.5731579335974948
gpt-5.4-mini,1,2c9c76,desktop,39,0.21697566439114022,0.21297585224232887,2.7348570496944924
gpt-5.4-mini,2,2c9c76,desktop,38,0.3172312095774277,0.24804843002346044,2.6598390637174156
gpt-5.4-mini,1,2c9ce5,web,40,0.2012480796184875,0.30182354280081913,1.6317362993203979
gpt-5.4-mini,2,2c9ce5,web,42,0.1464322294768175,0.2958070196501734,1.6511980809811568
gpt-5.4-mini,3,2c9c76,desktop,41,0.27900857384815525,0.22465338083042638,3.110762790011842
gpt-5.4-mini,1,2c29d4,mobile,39,0.1048163263848803,0.30719076218276753,3.010818246058007
gpt-5.4-mini,3,2c9ce5,web,40,0.08636876628657783,0.2566332429276882,2.0661777846636094
gpt-5.4-mini,2,2c29d4,mobile,37,0.08253723225548305,0.3186450040113703,2.2836197583522546
gpt-5.4-mini,3,2c29d4,mobile,40,-0.017841039034891263,0.2813017688765271,3.5015421904099027
gpt-5.4-mini,1,2cb6b4,desktop,40,0.4257131650868655,0.3186471435038605,1.478205681445394
gpt-5.4-mini,2,2cf681,mobile,40,0.49192243507348904,0.4153857866158149,1.1149554668673078
gpt-5.4-mini,1,2cf681,mobile,36,0.6276958929936964,0.49667453702804304,0.7672228091594013
gpt-5.4-mini,3,2cf681,mobile,41,0.5071710246688217,0.4229595204900629,1.420564800196483
gpt-5.4-mini,2,2cb6b4,desktop,45,0.30424939467943557,0.2958207388542896,1.838653997366637
gpt-5.4-mini,3,2cb6b4,desktop,40,0.40434191046585394,0.3249929374711012,1.5903070706364073
gpt-5.4-mini,1,2d23e1,poster,40,0.15757152012842596,0.417773912027251,1.1189756690492085
gpt-5.4-mini,2,2d23e1,poster,41,0.2274197088413206,0.44095337788831357,0.9871659329945419
gpt-5.4-mini,3,2d23e1,poster,40,0.2168071325009881,0.44102556600020015,1.1731376493312815
gpt-5.4-mini,2,2d170d,mobile,40,-0.05909856276420108,0.18282084369443924,5.202202022086812
gpt-5.4-mini,1,2d86fb,web,41,0.008131949712658276,0.2371003444879032,3.0901124846629564
gpt-5.4-mini,1,2d170d,mobile,39,0.037703913589553655,0.2405858428134289,4.492764226159855
gpt-5.4-mini,3,2d170d,mobile,38,-0.12103533694708826,0.1684718339885739,6.005310625036264
gpt-5.4-mini,3,2d86fb,web,42,0.03916797993788673,0.23976999860343629,2.492819905922223
gpt-5.4-mini,2,2d86fb,web,40,0.28289175379103765,0.29421639494926555,1.5709952532182663
gpt-5.4-mini,2,2d811c,mobile,40,0.1617972168497495,0.35970922692318547,2.0869846553652316
gpt-5.4-mini,1,2d811c,mobile,42,0.20683227801739512,0.34601582638500716,2.2428949939386973
gpt-5.4-mini,3,2d811c,mobile,39,0.003163588134008097,0.2615804359186034,3.3471303908608427
gpt-5.4-mini,1,2dfd9c,poster,40,0.21250478224524888,0.32171709053729214,1.5107469972127854
gpt-5.4-mini,3,2dfd9c,poster,38,0.039180348757155994,0.2854180172178754,2.9297272306088207
gpt-5.4-mini,2,2dfd9c,poster,39,0.15389501368770236,0.32270733214974034,1.6123065556870728
gpt-5.4-mini,1,2e5cd6,desktop,40,0.5501801173896957,0.4680787669941954,1.6122000881030987
gpt-5.4-mini,2,2e5cd6,desktop,43,0.4506834065453088,0.44478093274779157,1.793170871622273
gpt-5.4-mini,3,2e5cd6,desktop,41,0.41194592865965063,0.4549666509132527,1.764835899789055
gpt-5.4-mini,1,2e93e6,desktop,46,0.5676008057883662,0.5246362322497383,0.809615441445908
gpt-5.4-mini,2,2e93e6,desktop,40,0.5379895735350854,0.4786197476468042,0.8304310900090249
gpt-5.4-mini,3,2e93e6,desktop,40,0.3198311499632269,0.4140626389345707,1.0462854238982036
gpt-5.4-mini,3,2e122d,mobile,38,0.435320180533667,0.4078166784287329,1.5915669669532637
gpt-5.4-mini,1,2e122d,mobile,40,0.24890178102037996,0.30167412481663913,2.633359302939057
gpt-5.4-mini,2,2e122d,mobile,37,0.21800867272794786,0.2832543556404833,3.388222481827189
