duration,category,image_id,CC,CC_sb,CC_partial,SIM,KL
1s,desktop,7f6f8f,0.5397636213621613,0.7006277816222828,0.4721108520106522,0.3439620300913955,3.372680964900421
1s,desktop,7f9e3a,0.8294845713134229,0.9049061829047105,0.7821088185516869,0.6230189019231471,1.0981805406877538
1s,desktop,7fc716,0.6438517504464698,0.7804354745746773,0.5960314429058429,0.514435384700646,1.9900284116538924
1s,desktop,815511,0.4630512075691814,0.6253155767388385,0.3383569223099068,0.4525533622678446,1.9974806614204617
1s,desktop,815859,0.2688831611739221,0.42108448464485315,0.1834861182184077,0.25480319525531925,4.97179495533871
1s,desktop,8160e7,0.6416633446936257,0.7811335230978302,0.5753400844626289,0.5275167701847732,1.5095247117119233
1s,desktop,81e5e3,0.5070015897320748,0.670246243587826,0.2732121002872655,0.4674259903125031,1.8303497838949006
1s,desktop,82361c,0.3761187037623192,0.5276418245350822,0.31814749213642,0.36194004638885446,2.5777394420723745
1s,desktop,824f2b,0.40842631454657957,0.5710983413672635,0.07442668073473754,0.4294530474077761,2.4399588256126905
1s,desktop,82dca6,0.1452077145780592,0.24801598705315434,-0.0728070189833245,0.2702230395496682,3.6180142064960803
1s,desktop,832f18,0.784572917222981,0.8789196327162319,0.7793201723647072,0.548243123789516,1.8338861131993096
1s,desktop,834258,0.3292615023377777,0.48957328243438825,0.06554111910160591,0.3601965700476758,3.154372836541769
1s,desktop,83b5c8,0.6509105056908796,0.7835492704019442,0.42187383845497683,0.5697449945616431,1.893168962885948
1s,desktop,83b886,0.4865594455526764,0.6357143563330944,0.4400996346616404,0.42122482913708276,3.8035667710839163
1s,desktop,84dc61,0.7332916639229976,0.8439065297349051,0.7032256417746805,0.5189310580169226,1.967353312422728
1s,desktop,853933,0.5761065419609604,0.7281986502201905,0.5739498067314978,0.42764291229048934,3.0957274524688327
1s,desktop,862f3a,0.45108778954630485,0.6185935589203462,0.09704033773983556,0.48149771426250576,1.9293283991645371
1s,desktop,86500d,0.7274056924417341,0.8413924243687166,0.6055397146007466,0.5234575213655978,2.1582485469454262
1s,desktop,8675c8,0.6999846269578016,0.8219705252640221,0.6198949583889921,0.5633788423251663,1.1701104667471036
1s,desktop,86c651,0.5088557002485082,0.6710277373201556,0.4254860229443837,0.4719683214040966,1.4008998244185344
1s,desktop,87f3a0,0.47288275907686683,0.619528471422669,0.4468139214244598,0.448143974055571,1.7769306734438974
1s,desktop,88927a,0.7074999730595224,0.82851447826372,0.6065323117613538,0.5224027065605602,1.4870123799214467
1s,desktop,8898cb,0.9489676477642691,0.9737889998653779,0.9501649753006859,0.7185883831149608,1.210953281873511
1s,desktop,890d33,0.4780573427362059,0.6436978381511704,0.48978321883715675,0.4987815929259166,1.885342835555678
1s,desktop,8a1565,0.54017359915453,0.6909461272286773,0.41342971631083075,0.44174793052659717,1.9470330041373913
1s,desktop,8b0b52,0.39269164562439707,0.5556840115820008,0.2047572704119908,0.42402462782534533,2.534881625984324
1s,desktop,8b14c2,0.48644839052820144,0.6518147349658474,0.369569932636079,0.39924792328846276,3.559308864032766
1s,desktop,8b2ea2,0.6735552817553917,0.8034108372938151,0.5433899850747285,0.5255350788581399,1.8211090042472744
1s,desktop,8bc82b,0.7846174280633781,0.8788279088625108,0.7292632958317651,0.5477040873414228,1.5851521307239476
1s,desktop,8c2c62,0.5809081843673314,0.7287487070688561,0.49686513248078495,0.4618152164467543,1.494817227293127
1s,desktop,8cb7cc,0.3967263897735208,0.5571277471634062,0.20425150819380883,0.37878088673472166,2.8645779949611514
1s,desktop,8d2ab9,0.48158026341923393,0.6406634654045806,0.3004541847574722,0.39212728029402316,3.249252755101484
1s,desktop,8daca7,0.5323018309996751,0.6879813114297527,0.43083108054755614,0.46521838405765764,2.0540785083197886
1s,desktop,8dfdc1,0.7000297965314602,0.8182787002853076,0.6845639023977872,0.4443253657707949,2.223011885984034
1s,desktop,8e0c5b,0.2854400977119214,0.4375136615316446,0.10654665719996177,0.3443982602307627,3.1050337863740975
1s,desktop,8e3198,0.3775232555640861,0.5285912873478859,0.32653657801301356,0.4337825836401426,1.6127405852716283
1s,desktop,8ea477,0.6974415338788653,0.8190275669129047,0.672378191655193,0.5533404103848621,1.6892963043665365
1s,desktop,8ed8ac,0.7219550896075633,0.8328160021655437,0.6753393192951866,0.5847922374287708,1.2528482861188588
1s,desktop,8ef737,0.9126235348349393,0.9540064050394559,0.9062643747854521,0.6929107205842209,1.1274754428161784
1s,desktop,8efd51,0.6826918477628257,0.8104512513573882,0.6623075246342077,0.4785238891550426,1.8955074795914684
1s,desktop,901003,0.604274519090995,0.7527934052119756,0.32123469967304014,0.5892083871524858,0.8174079974378575
1s,desktop,90888b,0.5778244884750321,0.73065148737277,0.4243798935852879,0.48262095821050977,2.6629095719488487
1s,desktop,919716,0.6145273661005072,0.7571909621116653,0.42022137502125856,0.5410012390432665,1.7306378369003208
1s,desktop,91ce42,0.483036380869018,0.650789160984089,0.44175931642885713,0.38927177393269413,2.2001212755798853
1s,desktop,9251bb,0.6033591362204692,0.7490407097296743,0.523892388725943,0.48590454595084986,2.3371910299120553
1s,desktop,92c389,0.48896582458172483,0.653483751416486,0.4555732304760622,0.4388894787894196,2.2213258058994834
1s,desktop,93527f,0.644383413045835,0.7791031872045635,0.5981781180663719,0.462912886196116,3.4189152257289424
1s,desktop,9378c2,0.394346352711255,0.5628449827996962,0.3514859907033395,0.44540002913514865,2.6022708997391555
1s,desktop,94460d,0.21265302822786558,0.34576377387339585,-0.0781615088769662,0.31681502509772275,3.0314184188312843
1s,desktop,947b62,0.7768754317539971,0.8738627518649581,0.7554532206599893,0.5831671924114701,1.5275905196681854
1s,desktop,949207,0.4031883986939283,0.5600955910921874,0.21051520152415404,0.40023424468593616,2.0764915935860033
1s,desktop,94bf23,0.5402594588092289,0.6984307453434596,0.39921652060082746,0.5027779416212887,1.4694461534361583
1s,desktop,94dc20,0.828317927114233,0.9057430905194643,0.7316367002870953,0.6524971046891397,0.9536657543218279
1s,desktop,95044c,0.5843778495435324,0.7371091358645653,0.557317453144098,0.5113030854747466,2.0654298135431652
1s,desktop,95b24c,0.5219285129495039,0.6787146572552705,0.26589951580028226,0.5113929131873738,1.4510053447391327
1s,desktop,95b2d2,0.7873300992801847,0.8793011613966062,0.7771813886142906,0.5836263866808882,1.719076345773066
1s,desktop,972cc2,0.5109103355322177,0.6551006830607963,0.283797371204003,0.4815507424515023,2.3965908529961952
1s,desktop,9780b8,0.3596814336417282,0.520100678058918,0.20439758883441148,0.33657912153571506,3.5483006680173417
1s,desktop,99004f,0.7637962377072404,0.8654354390030783,0.7406925671484679,0.6189222400315628,1.4457041447279881
1s,desktop,9984d9,0.8005998056143333,0.8890252622280672,0.7266191219364112,0.6248355178963491,1.3891925221812083
1s,desktop,998d69,0.7959884574671635,0.8854999936887886,0.7597072539213918,0.6071847587933319,1.005453421937219
1s,desktop,9b2668,0.6335163393713419,0.7722884826344989,0.5820014878929048,0.45095668841068753,2.756071370670216
1s,desktop,9b3896,0.1842606111706261,0.304735924452753,0.11509967937130021,0.2930228695145239,3.5677711586361127
1s,desktop,9b4285,0.8105417006536643,0.8928620402407675,0.7981818331907894,0.5762867385138136,1.8109223645277097
1s,desktop,9bbfdf,0.3945280335868496,0.5451516482775229,0.1883587132246501,0.3838217750564641,3.177377491914075
1s,desktop,9dd93b,0.33957116467214965,0.49359810302621854,0.2356313861324492,0.3669509162739847,2.274434947365211
1s,desktop,9e6898,0.6649119319612679,0.7954486349805207,0.6558370469664284,0.4682098563255764,2.3382848671876473
1s,desktop,9ea1e5,0.282134543646355,0.4212592865134798,0.09871652136752387,0.33367859259128585,3.6276104590421854
1s,desktop,9faf29,0.4410687488396608,0.5963119331056661,0.25679379312565265,0.41889065275893567,2.3150595255686093
1s,desktop,9fb0eb,0.6741765868010032,0.8029565465284341,0.5250018864237502,0.5267847270241235,1.7390359294695663
1s,desktop,a03205,0.4704886191231858,0.6068455009754686,0.43932331876548825,0.35922229580012366,4.708146401192584
1s,desktop,a04c36,0.5830239926101329,0.7303219311882406,0.5016676892134755,0.4737396329943004,1.7702446075336102
1s,desktop,a05750,0.7157836145725717,0.8331473333401485,0.559232112443858,0.6137077091912247,1.0706165764463695
1s,desktop,a09cbe,0.6668532768231412,0.7940680913472967,0.6289596405491509,0.5135061364868062,1.6651119584848093
1s,desktop,a1379e,0.707895271564022,0.8285800765086494,0.6784255782508902,0.5401566257703785,1.155337739706933
1s,desktop,a25cde,0.2088696185490507,0.3076832721608244,0.20707981472258644,0.31240346717043244,4.268001400755609
1s,desktop,a2da71,0.500623278322481,0.664170790090349,0.3088238101205717,0.4837743475302094,2.3866456374282228
1s,desktop,a42ac8,0.276299201905024,0.42089559855473857,-0.06736514987366313,0.3644552969712594,3.014285741588634
1s,desktop,a46e4b,0.3414156850440397,0.4994997001259492,0.18658885573388473,0.33009238031464083,3.2233363878576804
1s,desktop,a752c9,0.6340350662770879,0.7698644433602618,0.4955702211901327,0.547657577099895,1.3549979384819302
1s,desktop,a7a9da,0.5382625903526153,0.6953110286649125,0.41601694237459014,0.47829128454550096,2.034527291398896
1s,desktop,a7ac1b,0.8473543560632386,0.916863789392257,0.7673373902808083,0.697195157406395,0.8197955285040294
1s,desktop,a85808,0.6471577273412109,0.7832991231626438,0.6165809488497177,0.4164800443748458,2.911093656537581
1s,desktop,a9ccfc,0.3807368335046934,0.5493790766004453,0.19072774741856313,0.47300178736858467,1.9258660003949604
1s,desktop,aac5d7,0.5708514614427531,0.7201442628248677,0.5112115612151379,0.5028589456664656,1.5269191695703868
1s,desktop,aac976,0.5843794444392281,0.73002423108429,0.44385946419860617,0.498238066214714,2.0638983415163903
1s,desktop,ab09c3,0.8141114595042793,0.8919348626353228,0.7541393539072085,0.5895837717096151,1.738477277864464
1s,desktop,ab9e2a,0.7067154678027205,0.8260656178505542,0.6680970077635059,0.5138176979370541,2.519335404934698
1s,desktop,ad1e05,0.49556827613634313,0.6605550832277921,0.46242075579755504,0.5189833724075511,1.3429094386324876
1s,desktop,ad9e6b,0.7486366124718294,0.8552743091046358,0.7147565764211151,0.576656147565545,1.7772184190754121
1s,desktop,adf8ec,0.8782423434858586,0.9345025851973903,0.8757135836350113,0.6773014575025248,0.9206769627832336
1s,desktop,aefb83,0.48357396857487095,0.6499495274368499,0.38576754317775536,0.33794317600688606,3.9400439147916417
1s,desktop,afc676,0.5901040367995446,0.7343556843162797,0.5396752274685201,0.46273656914370453,2.1163514278420346
1s,desktop,afdcf4,0.36918608170442285,0.5176235826299869,0.2504520623561495,0.4814713464273178,1.6271272585677985
1s,desktop,b2165e,0.8150694049231848,0.8975460458419631,0.805934672045488,0.49842745306777314,2.4193304379979463
1s,desktop,b2b7a2,0.645329322644661,0.7827611372838315,0.5145542253004474,0.5400731394803417,1.9653553528051042
1s,desktop,b2c74f,0.8409008520985178,0.9130055296353936,0.7969061205613764,0.6139321729595009,1.2821554142205873
1s,desktop,b37071,0.5226602659530697,0.6784886431942833,0.5043383431599914,0.47091366808345025,2.505945068029737
1s,desktop,b45744,0.7300913427828934,0.8410705402130441,0.687094660110944,0.5790136646962726,1.642096014091625
1s,desktop,b47f5a,0.14173790593295763,0.23714182259946087,-0.11882777098762502,0.2908389342099337,3.5289404195970007
1s,desktop,b49400,0.6721539933738334,0.7999185514595653,0.6253825585166,0.5256916798707358,1.8132845693400423
1s,desktop,b4f37d,0.7244178705326414,0.8396244904069048,0.6155888627901207,0.5823123742752101,1.5038847697928104
1s,desktop,b57c53,0.6149467992146729,0.7608397607540347,0.5950992461145163,0.383630586755158,2.846406961286173
1s,desktop,b5d3ae,0.7273932061735423,0.8398907561275204,0.667342130556908,0.5781525912673044,1.5064557723273393
1s,desktop,b5dab9,0.3830054345880277,0.5493848329042391,0.26469875403533616,0.36983884367581354,3.342553372237326
1s,desktop,b86b7d,0.39824610516400616,0.5666620527307361,0.27950494278838184,0.3428874002146858,3.4247905638348093
1s,desktop,b889dd,0.3260439714926847,0.4778254158470122,0.020207070205903933,0.36778239521079514,3.5543002750659447
1s,desktop,b96ba4,0.37972229803121865,0.541009818153476,0.17412969639274067,0.37180602717903166,3.2336610664433763
1s,desktop,b9bf42,0.7912680821012857,0.8833509637655037,0.7399891040197233,0.5628386243696782,1.6835846850749916
1s,desktop,ba648d,0.6022212959173324,0.7491081198451377,0.3696205743761135,0.528418320029903,1.5283398011015001
1s,desktop,bb1ef8,0.6174149228530167,0.7618126317667693,0.5315950119917174,0.4386306394275543,3.327887879119717
1s,desktop,bbd445,0.35376453818445885,0.5209777024182463,0.2608318570559919,0.39340097900139875,2.2646337756666823
1s,desktop,bdf30a,0.604189658266824,0.7509400631635417,0.5363858119994089,0.5417606776048711,1.4561031116068164
1s,desktop,be0882,0.5079237259555939,0.6706351890950102,0.35899325582413083,0.4562181040414822,1.9709087275065513
1s,desktop,bef09c,0.5839170881216666,0.7356865140902873,0.554725465366847,0.49753423643104205,2.448520439810089
1s,desktop,bf05c8,0.2720073775599191,0.42196012548975803,0.11570685821101394,0.3452875679346204,3.202792699984399
1s,desktop,bf2da8,0.5073751729933527,0.6706646147346456,0.30534760570467495,0.4467715999563559,2.6222774313857995
1s,desktop,bf4440,0.47550147985765856,0.6435733663153431,0.3731777008981158,0.42019049463390223,3.327630949643538
1s,desktop,bf66e8,0.4452890085241144,0.5908141179951709,0.32558966936753786,0.3719416804156296,3.524388939536485
1s,desktop,bf97aa,0.6841908799434714,0.811545986210947,0.5823496322046082,0.5965287698258612,1.1079147269376364
1s,desktop,c00ba0,0.6091588452640078,0.7555557186219766,0.5116202700189958,0.45084642410699516,3.072418259422965
1s,desktop,c0233f,0.3088412012144527,0.4669551594360195,0.17012255113082103,0.4053519581713143,2.2975210160444695
1s,desktop,c0e167,0.5594171842416514,0.7141733523456013,0.49187357362906925,0.4572678578298589,2.6338820442055417
1s,desktop,c2a57a,0.5268165157439996,0.6853346624235771,0.4601084144114451,0.40703025274560023,3.528596117233154
1s,desktop,c2db26,0.25158570223721044,0.3955112126393651,0.12123826705652793,0.34356944275403856,4.490053367007317
1s,desktop,c33956,0.6014011620107984,0.7493658508774705,0.590128225057496,0.5503649673407096,1.4807911528707514
1s,desktop,c35930,0.2677001290337476,0.4221786044471294,0.2090592460770715,0.29975093667363945,3.641263315066536
1s,desktop,c3709c,0.8838864632144843,0.9380258951352364,0.8567193906119581,0.6420678867366123,1.1080260936903261
1s,desktop,c3ac4c,0.32696642310020924,0.4725496715659411,0.16391388501220533,0.398992864974902,2.660051331603195
1s,desktop,c46c50,0.7303654626207845,0.8436774014263992,0.615899535586691,0.5380554073048973,1.760069147640871
1s,desktop,c50a3d,0.13153136393029946,0.2170517598099916,-0.12018424425016194,0.22466020646237034,3.7765644787493655
1s,desktop,c58003,0.5304727678660026,0.69101828806391,0.4274535297294032,0.45793191667122135,2.506375153723188
1s,desktop,c6a670,0.3816184893549029,0.4941415006869474,0.24092324399047954,0.4146202930367501,2.647948965647644
1s,desktop,c71a6f,0.6059850194043848,0.7518624273174315,0.48683338905505436,0.4991361853342015,2.0642622120018896
1s,desktop,c74797,0.7948209392279075,0.8833681800371824,0.7295772577506761,0.5889104387708739,1.561455645974716
1s,desktop,c78cef,0.5334845914834183,0.6862072306416451,0.4601955184859962,0.44694953361046325,2.6500012685088006
1s,desktop,c7db2d,0.7020759132058543,0.8223357925591532,0.6445916610856035,0.5774854303558776,1.4481393350554483
1s,desktop,c7e7cd,0.1706039027092064,0.2797480191808376,-0.13053223007860873,0.2584071543840965,3.698758296398565
1s,desktop,c807dc,0.5051022646479744,0.6597663228793051,0.4854637262441779,0.4255598196157952,2.7867676194906434
1s,desktop,c8b126,0.4249600745963445,0.5694020500274903,-0.14363889355001197,0.46119909256198566,2.119745851241588
1s,desktop,c905dc,0.7372913276918122,0.8447232965838974,0.707000833027847,0.5464655496357798,1.997317172886671
1s,desktop,c90ca1,0.5793126385600429,0.730013870395886,0.5579287674751839,0.44449104736735556,3.2450503136800912
1s,desktop,c92f85,0.6780706423447549,0.8046301376618746,0.6452999497749122,0.4555722514078598,3.053356727900621
1s,desktop,c9e860,0.6922650700141151,0.813615714253784,0.6514786666352634,0.5417693035041113,1.3786602859105295
1s,desktop,c9fe43,0.5843347949884222,0.7328132918792232,0.4475830803587225,0.5783555843791798,0.9804375703367594
1s,desktop,cb4227,0.6291451171837489,0.7691379637066236,0.44916673909071003,0.6373999708719043,0.5531241913446727
1s,desktop,cc9bc8,0.5948426781602546,0.7367333862144558,0.5345806719404818,0.5762256442626745,1.4246685670205887
1s,desktop,cca312,0.6635968913477341,0.7936750643261333,0.6245167772079127,0.5625049402349624,1.4381658580368657
1s,desktop,cccd2a,0.6293050909955347,0.771562831909218,0.5849272012780478,0.5135123882912673,1.341791702424835
1s,desktop,ccf32c,0.692746891364804,0.8156116169287699,0.5931922447550513,0.4874444445612257,2.395598267860745
1s,desktop,cd6b02,0.8162005883663112,0.8985851055167089,0.8096155394824749,0.5625986099617191,1.8210796084963121
